Date,Open,High,Low,Close,Adj Close,Volume
2021-11-08,26.520000,26.900000,26.389999,26.660000,26.660000,4535300
2021-11-09,26.709999,27.219999,26.690001,26.910000,26.910000,5950200
2021-11-10,27.070000,27.559999,26.809999,27.379999,27.379999,6352200
2021-11-11,27.360001,27.780001,27.340000,27.770000,27.770000,3091800
2021-11-12,27.480000,27.730000,27.230000,27.320000,27.320000,4163400
2021-11-15,27.030001,27.480000,27.000000,27.330000,27.330000,2293200
2021-11-16,27.209999,27.240000,26.820000,27.200001,27.200001,3346500
2021-11-17,27.299999,27.730000,27.260000,27.639999,27.639999,3791600
2021-11-18,27.610001,28.290001,27.610001,27.760000,27.760000,6823700
2021-11-19,27.969999,28.530001,27.959999,28.410000,28.410000,5006300
2021-11-22,28.020000,28.350000,27.600000,28.330000,28.330000,4607500
2021-11-23,28.320000,28.540001,27.799999,27.889999,27.889999,8275600
2021-11-24,28.379999,28.400000,27.850000,27.879999,27.879999,4935000
2021-11-26,29.680000,30.379999,29.420000,29.990000,29.990000,6969700
2021-11-29,29.090000,30.020000,29.030001,29.430000,29.430000,5619800
2021-11-30,30.049999,31.139999,29.730000,31.030001,31.030001,10276500
2021-12-01,30.160000,32.230000,29.520000,32.200001,32.200001,10939100
2021-12-02,31.820000,32.009998,30.090000,30.360001,30.360001,16284500
2021-12-03,30.110001,31.389999,29.959999,30.540001,30.540001,15131300
2021-12-06,29.760000,29.870001,28.490000,28.799999,28.799999,11216900
2021-12-07,28.040001,28.080000,27.379999,27.610001,27.610001,6681400
2021-12-08,27.490000,27.889999,27.340000,27.549999,27.549999,4343500
2021-12-09,27.840000,27.920000,27.270000,27.500000,27.500000,4773400
2021-12-10,27.160000,27.629999,27.000000,27.010000,27.010000,4952500
2021-12-13,27.190001,27.840000,27.080000,27.740000,27.740000,4519600
2021-12-14,28.059999,28.230000,27.430000,27.930000,27.930000,7713300
2021-12-15,27.990000,28.350000,27.040001,27.090000,27.090000,9640100
2021-12-16,26.750000,27.420000,26.480000,27.160000,27.160000,9211400
2021-12-17,27.700001,28.540001,27.590000,28.330000,28.330000,9565400
2021-12-20,29.360001,30.030001,29.290001,29.370001,29.370001,9059100
2021-12-21,28.639999,28.809999,27.930000,27.959999,27.959999,5391000
2021-12-22,27.940001,28.129999,27.340000,27.370001,27.370001,4425600
2021-12-23,27.139999,27.190001,26.660000,26.930000,26.930000,3353300
2021-12-27,26.770000,26.840000,26.100000,26.100000,26.100000,2874800
2021-12-28,26.090000,26.110001,25.639999,25.879999,25.879999,3522300
2021-12-29,25.889999,25.930000,25.530001,25.709999,25.709999,3641100
2021-12-30,25.520000,25.959999,25.299999,25.900000,25.900000,3144700
2021-12-31,25.990000,26.110001,25.719999,26.010000,26.010000,3421600
2022-01-03,25.820000,26.240000,25.490000,25.530001,25.530001,4307900
2022-01-04,25.190001,25.200001,24.780001,25.040001,25.040001,8112200
2022-01-05,25.100000,25.850000,24.730000,25.820000,25.820000,11926300
2022-01-06,25.830000,26.280001,25.719999,26.180000,26.180000,10605200
2022-01-07,26.299999,26.469999,25.870001,26.190001,26.190001,8241400
2022-01-10,26.480000,27.490000,26.450001,26.549999,26.549999,11838200
2022-01-11,26.559999,27.219999,26.110001,26.129999,26.129999,9061800
2022-01-12,25.889999,26.340000,25.709999,26.030001,26.030001,5473100
2022-01-13,25.799999,26.600000,25.590000,26.459999,26.459999,9521700
2022-01-14,27.090000,27.490000,26.610001,26.910000,26.910000,9140100
2022-01-18,27.750000,28.360001,27.740000,28.080000,28.080000,7849600
2022-01-19,27.809999,28.940001,27.670000,28.889999,28.889999,6463600
2022-01-20,28.650000,29.780001,27.740000,29.660000,29.660000,10982100
2022-01-21,29.680000,30.920000,29.200001,30.850000,30.850000,15272000
2022-01-24,31.920000,33.840000,30.389999,30.500000,30.500000,24568000
2022-01-25,31.490000,32.740002,29.950001,30.719999,30.719999,16760000
2022-01-26,29.879999,31.900000,29.350000,31.080000,31.080000,22301900
2022-01-27,30.330000,31.530001,29.430000,31.100000,31.100000,16809100
2022-01-28,31.000000,32.080002,29.549999,29.580000,29.580000,12698400
2022-01-31,29.930000,30.170000,28.480000,28.549999,28.549999,7035900
2022-02-01,28.379999,28.889999,27.770000,27.850000,27.850000,5981400
2022-02-02,27.950001,28.129999,27.209999,27.340000,27.340000,8477100
2022-02-03,27.629999,28.610001,27.549999,28.480000,28.480000,9458000
2022-02-04,28.700001,29.280001,27.959999,28.559999,28.559999,8785200
2022-02-07,28.480000,28.790001,27.980000,28.559999,28.559999,7693200
2022-02-08,28.350000,28.559999,27.450001,27.629999,27.629999,7954600
2022-02-09,26.980000,27.139999,26.809999,26.940001,26.940001,6547800
2022-02-10,27.590000,28.400000,26.820000,28.080000,28.080000,11362900
