Date,Open,High,Low,Close,Adj Close,Volume
2015-07-21,33.212502,33.230000,32.580002,32.687500,29.753462,307025600
2015-07-22,30.497499,31.375000,30.497499,31.305000,28.495062,461802400
2015-07-23,31.549999,31.772499,31.264999,31.290001,28.481413,203998000
2015-07-24,31.330000,31.434999,30.975000,31.125000,28.331219,168649200
2015-07-27,30.772499,30.902500,30.530001,30.692499,27.937542,177822000
2015-07-28,30.844999,30.977501,30.637501,30.844999,28.076351,134472400
2015-07-29,30.787500,30.875000,30.567499,30.747499,27.987610,148046800
2015-07-30,30.580000,30.642500,30.427500,30.592501,27.846516,134513200
2015-07-31,30.650000,30.660000,30.227501,30.325001,27.603027,171540000
2015-08-03,30.375000,30.642500,29.379999,29.610001,26.952208,279904000
2015-08-04,29.355000,29.424999,28.312500,28.660000,26.087481,496554400
2015-08-05,28.237499,29.360001,28.025000,28.850000,26.260422,397250400
2015-08-06,28.992500,29.125000,28.530001,28.782499,26.317570,211612000
2015-08-07,28.645000,29.062500,28.625000,28.879999,26.406721,154681600
2015-08-10,29.132500,29.997499,29.132500,29.930000,27.366802,219806400
2015-08-11,29.452499,29.545000,28.332500,28.372499,25.942682,388331200
2015-08-12,28.132500,28.855000,27.407499,28.809999,26.342716,404870000
2015-08-13,29.010000,29.100000,28.635000,28.787500,26.322140,194143200
2015-08-14,28.580000,29.077499,28.502501,28.990000,26.507296,171718000
2015-08-17,29.010000,29.412500,28.875000,29.290001,26.781612,163538800
2015-08-18,29.107500,29.360001,29.002501,29.125000,26.630737,138242800
2015-08-19,29.025000,29.129999,28.670000,28.752501,26.290140,193146000
2015-08-20,28.520000,28.587500,27.907499,28.162500,25.750668,274006400
2015-08-21,27.607500,27.975000,26.412500,26.440001,24.175682,513102000
2015-08-24,23.717501,27.200001,23.000000,25.780001,23.572206,648825200
2015-08-25,27.777500,27.777500,25.875000,25.934999,23.713930,414406400
2015-08-26,26.772499,27.472500,26.262501,27.422501,25.074043,387098400
2015-08-27,28.057501,28.309999,27.504999,28.230000,25.812387,338464400
2015-08-28,28.042500,28.327499,27.885000,28.322500,25.896965,212657600
2015-08-31,28.007500,28.632500,28.000000,28.190001,25.775816,224917200
2015-09-01,27.537500,27.969999,26.840000,26.930000,24.623720,307383600
2015-09-02,27.557501,28.084999,27.282499,28.084999,25.679804,247555200
2015-09-03,28.122499,28.195000,27.510000,27.592501,25.229485,212935600
2015-09-04,27.242500,27.612499,27.127501,27.317499,24.978031,199985200
2015-09-08,27.937500,28.139999,27.580000,28.077499,25.672951,219374400
2015-09-09,28.440001,28.504999,27.442499,27.537500,25.179195,340043200
2015-09-10,27.567499,28.320000,27.475000,28.142500,25.732384,251571200
2015-09-11,27.947500,28.552500,27.940001,28.552500,26.107271,199662000
