Date,Open,High,Low,Close,Adj Close,Volume
2008-05-19,142.809998,144.300003,142.300003,143.050003,108.487434,165664400
2008-05-20,142.270004,142.339996,141.000000,141.889999,107.607727,178552100
2008-05-21,141.809998,142.119995,139.000000,139.490005,105.787582,252724800
2008-05-22,139.429993,140.169998,139.000000,139.509995,105.802750,170820400
2008-05-23,139.050003,139.660004,137.520004,137.639999,104.384567,181376400
2008-05-27,137.800003,139.000000,137.529999,138.660004,105.158112,168322900
2008-05-28,139.169998,140.000000,138.000000,139.300003,105.643532,181288100
2008-05-29,139.130005,140.929993,139.080002,140.000000,106.174393,173927200
2008-05-30,140.470001,140.740005,139.940002,140.350006,106.439819,117362000
2008-06-02,139.830002,139.860001,138.000000,138.899994,105.340118,181069900
2008-06-03,139.300003,139.619995,137.229996,138.089996,104.725830,271965700
2008-06-04,137.699997,139.160004,137.460007,138.020004,104.672775,246637700
2008-06-05,138.580002,140.889999,138.320007,140.779999,106.765938,237867100
2008-06-06,139.550003,139.800003,136.220001,136.289993,103.360725,384276300
2008-06-09,136.860001,137.500000,135.410004,136.619995,103.611000,228263900
2008-06-10,135.669998,137.100006,135.350006,135.940002,103.095337,260234900
2008-06-11,135.970001,136.259995,133.929993,133.940002,101.578568,283890100
2008-06-12,134.600006,135.869995,133.520004,134.449997,101.965309,252791800
2008-06-13,135.169998,136.520004,134.419998,136.149994,103.254585,244726900
2008-06-16,135.550003,136.929993,135.460007,136.229996,103.315231,185832500
2008-06-17,137.070007,137.119995,135.369995,135.570007,102.814713,191707700
2008-06-18,134.690002,135.520004,133.710007,134.250000,101.813629,265893000
2008-06-19,134.149994,135.240005,133.500000,134.419998,101.942558,304204900
2008-06-20,132.839996,133.089996,131.220001,131.580002,100.287888,289275700
2008-06-23,132.089996,132.229996,131.320007,131.449997,100.188782,165096400
2008-06-24,131.050003,132.440002,130.190002,131.190002,99.990601,267300600
2008-06-25,131.720001,133.399994,131.240005,131.809998,100.463150,287853900
