Date,Open,High,Low,Close,Adj Close,Volume
2012-09-21,25.086071,25.181070,24.977142,25.003214,21.469986,571589200
2012-09-24,24.530714,24.825714,24.392857,24.671070,21.184776,639766400
2012-09-25,24.580713,24.742144,24.035713,24.055000,20.655764,518789600
2012-09-26,23.883572,24.024643,23.614286,23.756430,20.399382,576503200
2012-09-27,23.724644,24.363214,23.583929,24.332857,20.894361,594090000
2012-09-28,24.241072,24.325357,23.812500,23.825001,20.458269,535110800
2012-10-01,23.969999,24.169643,23.446428,23.549643,20.221811,543594800
2012-10-02,23.636070,23.798214,23.237499,23.618214,20.280699,627992400
2012-10-03,23.745001,23.995001,23.665358,23.980356,20.591667,424281200
2012-10-04,23.973213,24.080357,23.769644,23.814285,20.449059,370725600
2012-10-05,23.757143,23.785713,23.260000,23.306786,20.013281,594006000
2012-10-08,23.102858,23.127144,22.718214,22.791786,19.571060,637994000
2012-10-09,22.808929,22.874643,22.269644,22.708929,19.499910,838597200
2012-10-10,22.847857,23.035000,22.750000,22.889643,19.655083,510356000
2012-10-11,23.089287,23.114286,22.432142,22.432142,19.262232,546081200
2012-10-12,22.484285,22.692142,22.332144,22.489643,19.311609,460014800
2012-10-15,22.583929,22.683214,22.280357,22.670000,19.466473,432502000
2012-10-16,22.691786,23.225000,22.535713,23.206785,19.927408,549771600
2012-10-17,23.173929,23.313929,23.000000,23.021786,19.768555,389037600
2012-10-18,22.842501,22.930714,22.500000,22.594286,19.401463,476624400
2012-10-19,22.537500,22.563213,21.772142,21.780001,18.702246,744086000
2012-10-22,21.872143,22.692142,21.812857,22.643929,19.444096,546730800
2012-10-23,22.535713,22.639286,21.846430,21.905714,18.810200,707145600
2012-10-24,22.194286,22.376785,21.808571,22.029642,18.916609,558527200
2012-10-25,22.142857,22.214287,21.626785,21.769285,18.693045,656325600
2012-10-26,21.765356,21.928572,21.107143,21.571428,18.523151,1018432800
2012-10-31,21.245714,21.498571,20.989286,21.261429,18.256958,510003200
2012-11-01,21.365000,21.535713,21.220358,21.305000,18.294367,361298000
2012-11-02,21.281786,21.319643,20.526787,20.600000,17.688997,599373600
2012-11-05,20.840000,20.991785,20.628571,20.879286,17.928818,529135600
2012-11-06,21.079643,21.097857,20.717501,20.816071,17.874533,374917200
2012-11-07,20.494286,20.519285,19.848213,19.928572,17.190607,793648800
2012-11-08,20.022499,20.079643,19.117500,19.205357,16.566750,1056146000
2012-11-09,19.300714,19.817142,19.061428,19.537857,16.853573,929913600
2012-11-12,19.791071,19.803572,19.237499,19.386786,16.723249,515802000
2012-11-13,19.246786,19.660000,19.155714,19.389286,16.725405,532949200
2012-11-14,19.482143,19.551786,19.149286,19.174286,16.539944,477170400
2012-11-15,19.197500,19.267857,18.665001,18.772142,16.193060,789910800
2012-11-16,18.757143,18.928572,18.062500,18.845715,16.256525,1266893600
2012-11-19,19.311071,20.267857,19.281429,20.204643,17.428747,823317600
2012-11-20,20.425358,20.426786,19.806429,20.032499,17.280254,642754000
2012-11-21,20.151787,20.263214,19.878571,20.060715,17.304592,373002000
2012-11-23,20.256071,20.428572,20.092857,20.410713,17.606510,272826400
2012-11-26,20.567858,21.071428,20.489643,21.054644,18.161964,630579600
2012-11-27,21.055357,21.086430,20.717857,20.885000,18.015635,533330000
2012-11-28,20.616785,20.921429,20.437857,20.819286,17.958941,520864400
2012-11-29,21.079287,21.223213,20.901787,21.048571,18.156731,514698800
2012-11-30,20.956785,21.014286,20.809999,20.902857,18.031031,391319600
2012-12-03,21.201786,21.235357,20.910713,20.935356,18.059067,364280000
2012-12-04,20.778570,20.778570,20.433214,20.566071,17.740517,557068400
2012-12-05,20.318214,20.330357,19.241785,19.242500,16.598795,1044638000
2012-12-06,18.890715,19.761070,18.522499,19.544287,16.859112,1177212400
2012-12-07,19.764286,19.828571,18.928572,19.044643,16.428114,787040800
2012-12-10,18.750000,19.232500,18.627857,18.922144,16.322449,630484400
2012-12-11,19.277500,19.627144,19.191786,19.335358,16.678892,592345600
2012-12-12,19.563213,19.571428,19.152500,19.250000,16.605253,487144000
2012-12-13,18.969643,19.201429,18.778570,18.917500,16.318447,625259600
2012-12-14,18.383928,18.504642,18.056429,18.206785,15.705371,1009579200
2012-12-17,18.176071,18.571428,17.901072,18.529642,15.983869,757607200
2012-12-18,18.750000,19.103571,18.580357,19.067858,16.448143,625685200
2012-12-19,18.981071,19.060715,18.767857,18.796785,16.214310,449369200
2012-12-20,18.928572,18.935715,18.531429,18.633215,16.073223,481689600
2012-12-21,18.302500,18.559643,18.222857,18.547501,15.999279,596268400
2012-12-24,18.583929,18.723213,18.525356,18.577499,16.025162,175753200
2012-12-26,18.535713,18.552143,18.254286,18.321428,15.804267,302436400
2012-12-27,18.340714,18.437500,18.023571,18.395000,15.867729,455120400
2012-12-28,18.224644,18.374287,18.147142,18.199642,15.699209,354278400
2012-12-31,18.233213,19.121429,18.178572,19.006071,16.394850,659492400
2013-01-02,19.779285,19.821428,19.343929,19.608213,16.914259,560518000
2013-01-03,19.567142,19.631071,19.321428,19.360714,16.700769,352965200
2013-01-04,19.177500,19.236786,18.779642,18.821428,16.235567,594333600
2013-01-07,18.642857,18.903570,18.400000,18.710714,16.140068,484156400
2013-01-08,18.900356,18.996071,18.616072,18.761070,16.183506,458707200
2013-01-09,18.660713,18.750357,18.428213,18.467857,15.930576,407604400
2013-01-10,18.876785,18.882856,18.411428,18.696787,16.128050,601146000
2013-01-11,18.607143,18.761429,18.536428,18.582144,16.029156,350506800
2013-01-14,17.952856,18.125000,17.803928,17.919643,15.457677,734207600
2013-01-15,17.796429,17.821072,17.263571,17.354286,14.969994,876772400
2013-01-16,17.665714,18.194286,17.589287,18.074642,15.591382,690804800
2013-01-17,18.225357,18.241072,17.929644,17.952856,15.486333,453678400
2013-01-18,17.804285,17.936428,17.728571,17.857143,15.403767,472922800
2013-01-22,18.020000,18.138571,17.736786,18.027500,15.550719,461546400
2013-01-23,18.171785,18.392500,18.027500,18.357500,15.835379,861509600
2013-01-24,16.428572,16.633215,16.080357,16.089287,13.878796,1460852400
2013-01-25,16.131786,16.293928,15.535714,15.710000,13.551618,1208026400
2013-01-28,15.636786,16.186071,15.566429,16.065357,13.858152,785517600
2013-01-29,16.375000,16.435715,16.147142,16.366785,14.118168,571158000
2013-01-30,16.321428,16.521429,16.232143,16.315357,14.073806,417155200
2013-01-31,16.320715,16.402857,16.249287,16.267500,14.032524,319334400
2013-02-01,16.396786,16.410000,16.012501,16.200714,13.974916,539484400
2013-02-04,16.211071,16.283571,15.785714,15.797143,13.626788,477117200
2013-02-05,15.858929,16.419287,15.793571,16.351429,14.104919,573347600
2013-02-06,16.302500,16.660713,16.163570,16.333929,14.089827,593706400
2013-02-07,16.544643,16.785713,16.218571,16.722143,14.508775,704580800
2013-02-08,16.928572,17.100357,16.723213,16.963572,14.718244,633158400
2013-02-11,17.017857,17.319286,16.901787,17.140356,14.871629,517490400
2013-02-12,17.125357,17.227858,16.705000,16.710714,14.498857,609053200
2013-02-13,16.686071,16.915714,16.543571,16.678928,14.471275,475207600
2013-02-14,16.590000,16.844286,16.572144,16.663929,14.458264,355275200
2013-02-15,16.744642,16.791430,16.425714,16.434286,14.259015,391745200
2013-02-19,16.467857,16.526072,16.208929,16.428213,14.253747,435783600
2013-02-20,16.346071,16.346071,16.028570,16.030357,13.908550,476302400
2013-02-21,15.928571,16.041786,15.815000,15.930714,13.822097,447182400
2013-02-22,16.044643,16.128571,15.950000,16.100357,13.969284,330654800
2013-02-25,16.208929,16.254286,15.806071,15.814286,13.721079,372579200
2013-02-26,15.850714,16.126429,15.630714,16.034643,13.912269,501499600
2013-02-27,16.015356,16.158571,15.737500,15.877500,13.775928,587350400
2013-02-28,15.858929,15.995357,15.764286,15.764286,13.677696,322515200
2013-03-01,15.642857,15.649286,15.356429,15.373929,13.339008,552448400
2013-03-04,15.278571,15.292857,14.964286,15.001786,13.016124,582755600
2013-03-05,15.052857,15.542500,15.026786,15.397857,13.359769,638433600
2013-03-06,15.518214,15.544643,15.158214,15.202143,13.189961,460250000
2013-03-07,15.160714,15.428929,15.037857,15.377857,13.342419,468473600
2013-03-08,15.350000,15.551071,15.307500,15.418571,13.377740,391482000
2013-03-11,15.348214,15.678929,15.183571,15.638214,13.568311,474236000
2013-03-12,15.557143,15.674286,15.270357,15.301071,13.275793,465911600
2013-03-13,15.301786,15.517857,15.191429,15.298214,13.273317,405549200
2013-03-14,15.458214,15.522857,15.373214,15.446429,13.401915,303875600
2013-03-15,15.640357,15.865357,15.616071,15.845000,13.747730,643960800
2013-03-18,15.766071,16.337856,15.757143,16.275715,14.121434,606197200
2013-03-19,16.410713,16.463215,16.017857,16.231787,14.083321,526775200
2013-03-20,16.336430,16.343929,16.056786,16.145714,14.008641,308660800
2013-03-21,16.079287,16.356428,16.075001,16.168928,14.028780,383255600
2013-03-22,16.235001,16.503571,16.182501,16.496786,14.313243,395105200
2013-03-25,16.596071,16.783930,16.492144,16.556429,14.364990,501135600
2013-03-26,16.622856,16.637142,16.447500,16.469286,14.289382,294294000
2013-03-27,16.302143,16.314285,16.097500,16.145714,14.008641,331237200
2013-03-28,16.065001,16.136429,15.772143,15.809286,13.716743,442839600
2013-04-01,15.782143,15.846429,15.276429,15.318214,13.290667,389732000
2013-04-02,15.271429,15.647857,15.228571,15.349643,13.317939,529519200
2013-04-03,15.406071,15.617143,15.368214,15.428214,13.386111,363216000
2013-04-04,15.491429,15.535714,15.187500,15.275714,13.253793,358447600
2013-04-05,15.160714,15.176786,14.988571,15.114286,13.113731,383695200
2013-04-08,15.173214,15.267857,15.088929,15.221786,13.207006,300829200
2013-04-09,15.227143,15.303571,15.098214,15.249286,13.230863,306614000
2013-04-10,15.289286,15.609286,15.214643,15.560357,13.500764,375928000
2013-04-11,15.490000,15.642500,15.400000,15.511786,13.458622,328364400
2013-04-12,15.505357,15.505357,15.324643,15.350000,13.318247,238613200
2013-04-15,15.250000,15.281786,14.983929,14.994643,13.009926,317520000
2013-04-16,15.056071,15.236071,15.020357,15.222857,13.207934,305771200
2013-04-17,15.009643,15.021429,14.218214,14.385714,12.481598,945056000
2013-04-18,14.463929,14.492500,13.919286,14.001786,12.148487,666299200
2013-04-19,13.856071,14.271429,13.753571,13.947500,12.101382,609274400
2013-04-22,14.022857,14.364286,13.973929,14.238214,12.353616,429920400
2013-04-23,14.428214,14.585000,14.243214,14.504643,12.584786,664238400
2013-04-24,14.055000,14.830357,14.017857,14.480714,12.564021,969651200
2013-04-25,14.686786,14.783571,14.535714,14.585000,12.654502,384837600
2013-04-26,14.636071,14.956071,14.580357,14.900000,12.927810,764097600
2013-04-29,15.016071,15.486429,15.000000,15.361429,13.328164,640326400
2013-04-30,15.539286,15.901786,15.431071,15.813571,13.720462,691538400
2013-05-01,15.873571,15.890357,15.513929,15.688929,13.612315,506909200
2013-05-02,15.777857,16.021070,15.736786,15.911429,13.805366,421828400
2013-05-03,16.118214,16.186787,16.041071,16.070715,13.943567,361300800
2013-05-06,16.275356,16.507143,16.225357,16.453930,14.276059,496641600
2013-05-07,16.606071,16.633928,16.203571,16.380714,14.212537,483753200
2013-05-08,16.394285,16.620358,16.278929,16.565714,14.373045,472598000
2013-05-09,16.421785,16.535713,16.270714,16.313213,14.247658,398487600
2013-05-10,16.356071,16.418215,16.088572,16.177500,14.129127,334852000
