,open,high,low,close,adjclose,volume,ticker
2021-04-14,68.04000091552734,69.44499969482422,68.01000213623047,68.48999786376953,68.3978271484375,2579200,UDOW
2021-04-15,69.31999969482422,70.4000015258789,69.31999969482422,70.25,70.15545654296875,1548000,UDOW
2021-04-16,71.125,71.54000091552734,70.6500015258789,71.24500274658203,71.14911651611328,1823600,UDOW
2021-04-19,70.71499633789062,70.83000183105469,69.80500030517578,70.49500274658203,70.40013122558594,2284200,UDOW
2021-04-20,69.66500091552734,69.94499969482422,68.0199966430664,68.875,68.78231811523438,2284400,UDOW
2021-04-21,68.55999755859375,70.91000366210938,68.51000213623047,70.79499816894531,70.6997299194336,2068200,UDOW
2021-04-22,70.68000030517578,70.7249984741211,68.17500305175781,68.77999877929688,68.68743133544922,3331200,UDOW
2021-04-23,68.6050033569336,70.91999816894531,68.2300033569336,70.16999816894531,70.0755615234375,2086000,UDOW
2021-04-26,70.66500091552734,70.86499786376953,69.5999984741211,69.91000366210938,69.81591796875,1698600,UDOW
2021-04-27,69.73999786376953,70.20500183105469,69.15499877929688,69.86000061035156,69.7659912109375,1372200,UDOW
2021-04-28,69.5,69.625,68.73500061035156,68.91000366210938,68.8172607421875,1726600,UDOW
2021-04-29,69.86000061035156,70.44999694824219,68.33999633789062,70.29000091552734,70.19540405273438,2319600,UDOW
2021-04-30,69.2750015258789,69.69499969482422,68.58999633789062,69.25,69.15679931640625,2050400,UDOW
2021-05-03,70.3550033569336,71.25,70.26000213623047,70.62000274658203,70.52496337890625,1727600,UDOW
2021-05-04,69.91000366210938,70.79000091552734,68.43499755859375,70.76000213623047,70.6647720336914,3396000,UDOW
2021-05-05,71.29499816894531,71.93499755859375,70.12999725341797,71.30999755859375,71.21402740478516,2294200,UDOW
2021-05-06,71.70500183105469,73.41000366210938,71.08499908447266,73.37000274658203,73.2712631225586,2730200,UDOW
2021-05-07,73.13999938964844,75.08000183105469,72.87999725341797,74.83999633789062,74.7392807006836,2584400,UDOW
2021-05-10,75.7300033569336,76.88500213623047,74.63999938964844,74.75,74.64939880371094,3027800,UDOW
2021-05-11,72.94499969482422,73.09500122070312,70.33999633789062,71.63500213623047,71.5385971069336,4915200,UDOW
2021-05-12,70.75,71.18499755859375,67.08999633789062,67.31500244140625,67.22441864013672,4406400,UDOW
2021-05-13,67.44999694824219,70.9000015258789,67.44999694824219,69.93499755859375,69.84088897705078,4166800,UDOW
2021-05-14,71.09500122070312,72.69999694824219,70.8499984741211,72.31500244140625,72.21768188476562,3194400,UDOW
2021-05-17,71.65499877929688,72.19999694824219,70.90499877929688,71.8949966430664,71.7982406616211,1991400,UDOW
2021-05-18,72.05000305175781,72.42500305175781,70.15499877929688,70.28500366210938,70.19041442871094,1959200,UDOW
2021-05-19,68.08499908447266,69.30000305175781,66.62999725341797,69.2750015258789,69.1817626953125,4320200,UDOW
2021-05-20,69.48999786376953,71.37999725341797,69.20999908447266,70.48500061035156,70.39014434814453,2111600,UDOW
2021-05-21,71.44999694824219,72.54499816894531,70.81999969482422,71.29000091552734,71.19406127929688,2648800,UDOW
2021-05-24,72.13500213623047,72.92500305175781,71.94000244140625,72.50499725341797,72.40742492675781,1828600,UDOW
2021-05-25,72.95999908447266,73.16000366210938,71.6500015258789,71.98999786376953,71.89311981201172,1340200,UDOW
2021-05-26,72.26000213623047,72.58000183105469,71.66999816894531,72.04000091552734,71.94304656982422,845400,UDOW
2021-05-27,73.31999969482422,73.83999633789062,72.41000366210938,72.83000183105469,72.73197937011719,1482800,UDOW
2021-05-28,74.01000213623047,74.05000305175781,73.37000274658203,73.54000091552734,73.44103240966797,1064300,UDOW
2021-06-01,75.37000274658203,75.41999816894531,73.5,73.72000122070312,73.62078857421875,1282600,UDOW
2021-06-02,74.25,74.5999984741211,73.5999984741211,73.93000030517578,73.83050537109375,1230200,UDOW
2021-06-03,72.8499984741211,74.3499984741211,72.16999816894531,73.77999877929688,73.68070983886719,1188800,UDOW
2021-06-04,74.44000244140625,75.01000213623047,74.08999633789062,74.94999694824219,74.84912872314453,1182300,UDOW
2021-06-07,75.31999969482422,75.37000274658203,73.7300033569336,74.05999755859375,73.9603271484375,1296600,UDOW
2021-06-08,74.16999816894531,74.30999755859375,72.93000030517578,73.91999816894531,73.82051086425781,1366100,UDOW
