,open,high,low,close,adjclose,volume,ticker
2020-12-29,69.01000213623047,69.30000305175781,63.59000015258789,64.56999969482422,64.52616119384766,9011500,TNA
2020-12-30,65.25,67.62000274658203,65.19000244140625,66.62000274658203,66.57477569580078,5434500,TNA
2020-12-31,66.73999786376953,66.97000122070312,64.7300033569336,66.31999969482422,66.27497863769531,5155300,TNA
2021-01-04,67.61000061035156,68.02999877929688,61.02000045776367,63.56999969482422,63.5268440246582,11571300,TNA
2021-01-05,63.15999984741211,67.61000061035156,63.150001525878906,66.5,66.4548568725586,6537400,TNA
2021-01-06,69.47000122070312,76.97000122070312,69.22000122070312,74.66000366210938,74.60931396484375,14640900,TNA
2021-01-07,76.06999969482422,79.08000183105469,76.01000213623047,78.68000030517578,78.6265869140625,6400000,TNA
2021-01-08,79.98999786376953,80.4800033569336,74.70999908447266,78.0999984741211,78.0469741821289,8773800,TNA
2021-01-11,75.29000091552734,78.61000061035156,74.91999816894531,78.0,77.9470443725586,5250000,TNA
2021-01-12,79.04000091552734,82.30000305175781,78.9800033569336,82.11000061035156,82.05425262451172,6261500,TNA
2021-01-13,82.45999908447266,82.73999786376953,79.7699966430664,80.41000366210938,80.35541534423828,5098100,TNA
2021-01-14,82.05999755859375,86.41999816894531,82.0,85.20999908447266,85.15215301513672,5910100,TNA
2021-01-15,81.48999786376953,83.30999755859375,78.43000030517578,81.44000244140625,81.38471221923828,9921100,TNA
2021-01-19,84.37000274658203,84.69999694824219,82.5199966430664,84.5199966430664,84.46261596679688,5465400,TNA
2021-01-20,85.58000183105469,87.51000213623047,84.06999969482422,85.6500015258789,85.59185028076172,5915100,TNA
2021-01-21,86.13999938964844,86.5,82.69999694824219,83.44999694824219,83.39334106445312,5918200,TNA
2021-01-22,81.0199966430664,86.6500015258789,80.41000366210938,86.29000091552734,86.2314224243164,7645100,TNA
2021-01-25,86.19999694824219,89.75,82.16999816894531,86.0,85.94161224365234,8759100,TNA
2021-01-26,87.80000305175781,88.23999786376953,83.5999984741211,84.18000030517578,84.12284851074219,6291100,TNA
2021-01-27,79.83000183105469,83.83999633789062,77.12999725341797,79.66999816894531,79.61591339111328,9483700,TNA
2021-01-28,81.2699966430664,82.93000030517578,77.58999633789062,78.80000305175781,78.74650573730469,7014200,TNA
2021-01-29,79.9800033569336,81.37999725341797,74.43000030517578,75.2699966430664,75.2188949584961,10219100,TNA
2021-02-01,78.02999877929688,81.80000305175781,75.44999694824219,80.83999633789062,80.78511810302734,6108300,TNA
2021-02-02,83.63999938964844,84.69000244140625,81.0999984741211,84.19000244140625,84.13284301757812,5941900,TNA
2021-02-03,84.37999725341797,85.54000091552734,81.87000274658203,84.94000244140625,84.88233947753906,6313200,TNA
2021-02-04,85.94999694824219,90.38999938964844,85.93000030517578,90.20999908447266,90.14875793457031,4851200,TNA
2021-02-05,92.97000122070312,94.13999938964844,90.3499984741211,93.94999694824219,93.88621520996094,6909100,TNA
2021-02-08,96.58999633789062,101.08000183105469,96.0,100.97000122070312,100.90145111083984,4658900,TNA
2021-02-09,100.9800033569336,104.16999816894531,99.75,102.55999755859375,102.49037170410156,4378700,TNA
2021-02-10,104.58999633789062,105.12999725341797,97.91999816894531,100.48999786376953,100.4217758178711,8561500,TNA
2021-02-11,102.13999938964844,103.27999877929688,95.91999816894531,100.12999725341797,100.06201934814453,6327700,TNA
2021-02-12,99.20999908447266,101.5999984741211,97.5,100.94000244140625,100.87147521972656,4128100,TNA
2021-02-16,103.81999969482422,104.0999984741211,97.72000122070312,98.9800033569336,98.91280364990234,5337100,TNA
2021-02-17,96.2300033569336,97.62000274658203,92.69999694824219,96.77999877929688,96.71429443359375,6214100,TNA
2021-02-18,94.51000213623047,94.93000030517578,90.69999694824219,92.13999938964844,92.07744598388672,5693900,TNA
2021-02-19,94.62999725341797,99.36000061035156,94.25,97.91999816894531,97.85352325439453,6473800,TNA
2021-02-22,95.8499984741211,99.54000091552734,95.11000061035156,96.11000061035156,96.04475402832031,5475100,TNA
2021-02-23,92.69999694824219,95.05000305175781,85.58999633789062,93.52999877929688,93.46649932861328,8468400,TNA
2021-02-24,94.5,100.66999816894531,93.5,100.22000122070312,100.15196228027344,6950900,TNA
2021-02-25,99.86000061035156,100.87999725341797,88.22000122070312,88.94000244140625,88.87962341308594,10324800,TNA
2021-02-26,90.13999938964844,93.4000015258789,84.41000366210938,88.6500015258789,88.5898208618164,7647200,TNA
2021-03-01,94.88999938964844,98.8499984741211,94.31999969482422,98.19000244140625,98.12334442138672,6241100,TNA
2021-03-02,97.76000213623047,97.98999786376953,92.25,92.41000366210938,92.3472671508789,6921300,TNA
2021-03-03,93.2699966430664,96.0,89.33000183105469,89.37999725341797,89.31932067871094,8202700,TNA
2021-03-04,88.41000366210938,91.11000061035156,77.3499984741211,82.06999969482422,82.0142822265625,12696700,TNA
2021-03-05,86.16000366210938,87.62999725341797,75.0199966430664,87.01000213623047,86.950927734375,11634600,TNA
2021-03-08,89.06999969482422,92.55999755859375,87.01000213623047,88.44999694824219,88.38994598388672,10139800,TNA
2021-03-09,92.83999633789062,95.91000366210938,90.9800033569336,93.79000091552734,93.72632598876953,6003100,TNA
2021-03-10,96.73999786376953,101.01000213623047,96.25,98.86000061035156,98.79288482666016,9266700,TNA
2021-03-11,101.87000274658203,105.37999725341797,100.91000366210938,105.22000122070312,105.14856719970703,5543100,TNA
2021-03-12,105.0,107.94000244140625,104.18000030517578,107.55000305175781,107.47698974609375,7432000,TNA
2021-03-15,106.81999969482422,108.44000244140625,104.94000244140625,108.41000366210938,108.3364028930664,5429000,TNA
2021-03-16,107.5999984741211,107.81999969482422,101.0,102.91999816894531,102.85012817382812,7668100,TNA
2021-03-17,100.83000183105469,106.0,98.70999908447266,105.44000244140625,105.36841583251953,6869100,TNA
2021-03-18,103.25,106.13999938964844,94.91000366210938,95.86000061035156,95.794921875,7972600,TNA
2021-03-19,95.0,100.0,92.8499984741211,97.86000061035156,97.79356384277344,6239500,TNA
2021-03-22,98.86000061035156,99.37000274658203,94.22000122070312,95.73999786376953,95.67500305175781,4334300,TNA
2021-03-23,93.02999877929688,93.87999725341797,84.0,85.41000366210938,85.35202026367188,8621600,TNA
2021-03-24,88.58000183105469,90.2699966430664,79.37000274658203,79.43000030517578,79.3760757446289,8238000,TNA
2021-03-25,76.68000030517578,85.91999816894531,75.26000213623047,85.05000305175781,84.99226379394531,10668900,TNA
2021-03-26,87.58999633789062,89.68000030517578,84.11000061035156,89.58000183105469,89.5191879272461,11528800,TNA
2021-03-29,87.5999984741211,89.94000244140625,81.6500015258789,82.08000183105469,82.02427673339844,10551500,TNA
2021-03-30,81.94000244140625,86.91000366210938,80.55999755859375,86.16999816894531,86.11149597167969,7085800,TNA
2021-03-31,87.45999908447266,91.29000091552734,87.45999908447266,89.51000213623047,89.44923400878906,12521000,TNA
2021-04-01,91.36000061035156,93.0999984741211,90.91000366210938,93.06999969482422,93.0068130493164,12760700,TNA
2021-04-05,96.23999786376953,97.58000183105469,92.80999755859375,94.43000030517578,94.36589050292969,9170900,TNA
2021-04-06,94.55000305175781,96.66999816894531,93.12000274658203,93.7300033569336,93.66636657714844,6834800,TNA
2021-04-07,93.5199966430664,93.7699966430664,88.23999786376953,89.06999969482422,89.00952911376953,9311500,TNA
2021-04-08,90.5,91.70999908447266,87.58999633789062,91.4000015258789,91.33795166015625,10749800,TNA
2021-04-09,91.22000122070312,92.0,89.7699966430664,91.47000122070312,91.40790557861328,6933800,TNA
2021-04-12,91.4800033569336,91.83000183105469,88.72000122070312,90.37000274658203,90.30864715576172,6598700,TNA
2021-04-13,89.95999908447266,91.38999938964844,86.83000183105469,89.66999816894531,89.60912322998047,6195700,TNA
2021-04-14,90.52999877929688,95.5199966430664,90.41000366210938,92.31999969482422,92.25732421875,8624800,TNA
2021-04-15,94.52999877929688,94.52999877929688,91.01000213623047,93.48999786376953,93.42652893066406,6830900,TNA
2021-04-16,94.7699966430664,95.16000366210938,91.9000015258789,94.02999877929688,93.9661636352539,6494500,TNA
2021-04-19,92.70999908447266,93.44000244140625,88.05000305175781,90.31999969482422,90.25868225097656,7468200,TNA
2021-04-20,89.11000061035156,89.91999816894531,82.36000061035156,84.93000030517578,84.87234497070312,10850500,TNA
2021-04-21,84.47000122070312,91.0,82.75,90.9000015258789,90.83828735351562,6928700,TNA
2021-04-22,91.83000183105469,94.37999725341797,88.80999755859375,89.88999938964844,89.82897186279297,9935900,TNA
2021-04-23,91.30999755859375,95.93000030517578,90.33000183105469,94.72000122070312,94.65569305419922,8558100,TNA
2021-04-26,96.45999908447266,98.55000305175781,96.13999938964844,97.73999786376953,97.67364501953125,6670700,TNA
2021-04-27,98.69999694824219,99.4800033569336,97.05000305175781,98.37000274658203,98.30322265625,7254400,TNA
2021-04-28,97.79000091552734,99.62000274658203,96.52999877929688,98.83000183105469,98.76290893554688,5876800,TNA
2021-04-29,101.19999694824219,101.27999877929688,94.87999725341797,97.7699966430664,97.70362091064453,10461700,TNA
2021-04-30,94.77999877929688,97.4000015258789,92.73999786376953,93.77999877929688,93.7163314819336,6730500,TNA
2021-05-03,96.44999694824219,96.76000213623047,93.70999908447266,95.12000274658203,95.05542755126953,4717300,TNA
2021-05-04,93.2699966430664,93.6500015258789,88.73999786376953,91.66000366210938,91.5977783203125,8312200,TNA
2021-05-05,92.75,93.1500015258789,89.2699966430664,90.55999755859375,90.49851989746094,5718700,TNA
2021-05-06,90.8499984741211,91.01000213623047,85.97000122070312,90.9800033569336,90.9182357788086,6195400,TNA
2021-05-07,90.80000305175781,94.79000091552734,90.2300033569336,94.20999908447266,94.14604187011719,5524500,TNA
2021-05-10,93.97000122070312,94.5199966430664,86.94000244140625,87.02999877929688,86.97091674804688,9518800,TNA
2021-05-11,81.41000366210938,87.80999755859375,80.79000091552734,86.25,86.19144439697266,11611000,TNA
2021-05-12,83.97000122070312,85.9000015258789,77.44000244140625,77.87000274658203,77.817138671875,13539800,TNA
2021-05-13,79.37999725341797,83.93000030517578,77.70999908447266,82.08000183105469,82.02427673339844,10957100,TNA
2021-05-14,84.56999969482422,88.43000030517578,83.37000274658203,88.0199966430664,87.96024322509766,7031200,TNA
2021-05-17,86.51000213623047,88.4800033569336,84.30999755859375,88.44000244140625,88.37995910644531,5342100,TNA
2021-05-18,88.5199966430664,90.66000366210938,86.19999694824219,86.43000030517578,86.37132263183594,4821300,TNA
2021-05-19,82.23999786376953,84.5999984741211,79.83999633789062,84.4000015258789,84.34270477294922,8049600,TNA
2021-05-20,84.73999786376953,86.5999984741211,82.52999877929688,86.05000305175781,85.99158477783203,6752600,TNA
2021-05-21,88.26000213623047,89.5,86.19000244140625,86.76000213623047,86.70110321044922,5968400,TNA
2021-05-24,88.12999725341797,89.68000030517578,86.73999786376953,88.43000030517578,88.36996459960938,5045100,TNA
2021-05-25,89.41000366210938,91.16000366210938,85.76000213623047,85.87999725341797,85.82169342041016,6880900,TNA
2021-05-26,86.83000183105469,91.0,86.83000183105469,90.76000213623047,90.6983871459961,5458600,TNA
2021-05-27,92.62999725341797,94.26000213623047,91.62000274658203,93.48999786376953,93.42652893066406,5429200,TNA
2021-05-28,95.19999694824219,95.26000213623047,92.6500015258789,93.38999938964844,93.32659912109375,5294200,TNA
2021-06-01,95.47000122070312,96.9800033569336,93.79000091552734,96.52999877929688,96.46446228027344,5293500,TNA
2021-06-02,97.37000274658203,97.4000015258789,94.81999969482422,96.80000305175781,96.73428344726562,6739800,TNA
2021-06-03,94.80000305175781,95.77999877929688,91.25,94.27999877929688,94.21599578857422,9216500,TNA
2021-06-04,95.58999633789062,96.30999755859375,94.04000091552734,95.5,95.43516540527344,5410100,TNA
2021-06-07,96.05999755859375,99.69999694824219,96.05999755859375,99.37000274658203,99.30254364013672,6105100,TNA
2021-06-08,100.19999694824219,103.20999908447266,98.70999908447266,102.51000213623047,102.4404067993164,6858900,TNA
