,open,high,low,close,adjclose,volume,ticker
2006-07-11,126.61000061035156,127.41000366210938,125.94000244140625,127.41000366210938,93.47389221191406,73640800,SPY
2006-07-12,127.1500015258789,127.4000015258789,125.72000122070312,126.05000305175781,92.47613525390625,82561300,SPY
2006-07-13,125.44999694824219,125.68000030517578,124.0,124.0,90.97215270996094,102405700,SPY
2006-07-14,124.12999725341797,124.26000213623047,122.83000183105469,123.5199966430664,90.62000274658203,103242500,SPY
2006-07-17,123.5199966430664,124.0999984741211,123.1500015258789,123.33999633789062,90.48795318603516,81159000,SPY
2006-07-18,123.70999908447266,124.05000305175781,122.38999938964844,123.97000122070312,90.95015716552734,122771000,SPY
2006-07-19,124.18000030517578,126.26000213623047,123.72000122070312,125.69000244140625,92.2120361328125,133565300,SPY
2006-07-20,126.12000274658203,126.30000305175781,124.66000366210938,124.83000183105469,91.58110046386719,112259800,SPY
2006-07-21,125.1500015258789,125.19000244140625,123.81999969482422,123.94999694824219,90.93546295166016,101560000,SPY
2006-07-24,124.44000244140625,126.31999969482422,124.44000244140625,126.20999908447266,92.59351348876953,92884000,SPY
2006-07-25,125.9800033569336,127.30000305175781,125.72000122070312,126.66000366210938,92.92369079589844,95480700,SPY
2006-07-26,126.58999633789062,127.44999694824219,126.18000030517578,126.83000183105469,93.04838562011719,84525800,SPY
2006-07-27,127.37999725341797,127.69000244140625,126.19999694824219,126.70999908447266,92.9603500366211,87257100,SPY
2006-07-28,127.04000091552734,128.13999938964844,126.86000061035156,127.9800033569336,93.89208221435547,82137000,SPY
2006-07-31,127.66000366210938,127.95999908447266,127.44999694824219,127.8499984741211,93.79670715332031,49593100,SPY
2006-08-01,127.33999633789062,127.37999725341797,126.5999984741211,127.22000122070312,93.33450317382812,65225600,SPY
2006-08-02,127.58000183105469,128.4600067138672,127.55000305175781,128.0800018310547,93.96543884277344,64770900,SPY
2006-08-03,127.33999633789062,128.5500030517578,127.1500015258789,128.4199981689453,94.2148666381836,63693800,SPY
2006-08-04,129.0800018310547,129.42999267578125,127.4800033569336,128.1999969482422,94.053466796875,96294200,SPY
2006-08-07,127.9000015258789,128.0800018310547,127.4000015258789,127.9000015258789,93.8333511352539,45377300,SPY
2006-08-08,128.08999633789062,128.4600067138672,126.94999694824219,127.41000366210938,93.47389221191406,90901300,SPY
2006-08-09,128.17999267578125,128.60000610351562,126.61000061035156,126.9800033569336,93.15843200683594,78910600,SPY
2006-08-10,126.58000183105469,127.5,126.27999877929688,127.37000274658203,93.44454956054688,69322300,SPY
2006-08-11,127.16999816894531,127.19999694824219,126.38999938964844,127.01000213623047,93.18045806884766,47482200,SPY
2006-08-14,127.62999725341797,128.16000366210938,126.91999816894531,127.11000061035156,93.25376892089844,57839000,SPY
2006-08-15,128.25,128.8699951171875,127.9000015258789,128.6300048828125,94.36896514892578,68143000,SPY
2006-08-16,129.32000732421875,129.88999938964844,129.0399932861328,129.6999969482422,95.15396881103516,71737600,SPY
2006-08-17,129.5800018310547,130.3699951171875,129.49000549316406,130.02999877929688,95.39603424072266,70992800,SPY
2006-08-18,130.19000244140625,130.69000244140625,129.58999633789062,130.69000244140625,95.8802719116211,58288400,SPY
2006-08-21,130.17999267578125,130.27999877929688,129.8000030517578,130.1300048828125,95.46942138671875,42133600,SPY
2006-08-22,129.99000549316406,130.52000427246094,129.67999267578125,130.1199951171875,95.46207427978516,60839900,SPY
2006-08-23,130.17999267578125,130.44000244140625,129.19000244140625,129.75999450683594,95.19795989990234,66592100,SPY
2006-08-24,129.99000549316406,130.10000610351562,129.39999389648438,129.64999389648438,95.11725616455078,57983000,SPY
2006-08-25,129.63999938964844,130.25,129.5500030517578,129.80999755859375,95.2346420288086,41756000,SPY
2006-08-28,129.64999389648438,130.82000732421875,129.63999938964844,130.42999267578125,95.68951416015625,52681500,SPY
2006-08-29,130.49000549316406,130.8300018310547,129.80999755859375,130.5800018310547,95.7995376586914,61817800,SPY
2006-08-30,130.8699951171875,131.0399932861328,130.5500030517578,130.66000366210938,95.8582534790039,50052200,SPY
2006-08-31,130.85000610351562,130.99000549316406,130.5800018310547,130.63999938964844,95.84358215332031,37510300,SPY
2006-09-01,131.13999938964844,131.5800018310547,130.83999633789062,131.4199981689453,96.4157943725586,48794500,SPY
2006-09-05,131.50999450683594,131.85000610351562,131.1999969482422,131.6699981689453,96.59921264648438,52348300,SPY
2006-09-06,131.11000061035156,131.16000366210938,130.3300018310547,130.50999450683594,95.74818420410156,53795600,SPY
2006-09-07,130.05999755859375,130.57000732421875,129.35000610351562,129.91000366210938,95.30803680419922,86269400,SPY
2006-09-08,130.0800018310547,130.4600067138672,129.8300018310547,130.27999877929688,95.57947540283203,45096300,SPY
2006-09-11,129.86000061035156,130.69000244140625,129.47999572753906,130.41000366210938,95.67485809326172,68496600,SPY
2006-09-12,130.55999755859375,131.83999633789062,130.3699951171875,131.69000244140625,96.61390686035156,69875600,SPY
2006-09-13,131.63999938964844,132.4499969482422,131.52000427246094,132.22000122070312,97.00273895263672,62898400,SPY
2006-09-14,131.9600067138672,132.24000549316406,131.75,132.22999572753906,97.01007080078125,57805400,SPY
2006-09-15,132.30999755859375,132.38999938964844,131.67999267578125,131.9600067138672,97.23772430419922,76703100,SPY
2006-09-18,131.7899932861328,132.38999938964844,131.64999389648438,132.13999938964844,97.37039947509766,64154100,SPY
2006-09-19,132.1199951171875,132.1300048828125,131.07000732421875,131.80999755859375,97.12724304199219,92089100,SPY
2006-09-20,132.25,132.77000427246094,132.05999755859375,132.50999450683594,97.64303588867188,75204100,SPY
2006-09-21,132.61000061035156,132.75,131.4199981689453,131.8699951171875,97.17145538330078,88932500,SPY
2006-09-22,131.6699981689453,131.67999267578125,131.0,131.47000122070312,96.87670135498047,65966800,SPY
2006-09-25,131.72999572753906,132.85000610351562,131.0500030517578,132.47999572753906,97.62093353271484,92299100,SPY
2006-09-26,132.5,133.60000610351562,132.39999389648438,133.5800018310547,98.43148803710938,73962700,SPY
